INFO:2025-10-30 14:26:02,998:Starting HSC computation pipeline...
ERROR:2025-10-30 14:27:02,533:No transcript record found for A0A1W2PR82 in gnomAD.
INFO:2025-10-30 14:27:02,533:Processing A0A1W2PR95 with model AF-A0A1W2PR95-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,589:No transcript record found for A0A1W2PR95 in gnomAD.
INFO:2025-10-30 14:27:02,589:Processing A0A1W2PRE2 with model AF-A0A1W2PRE2-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,615:No valid CDS found for A0A1W2PRE2
INFO:2025-10-30 14:27:02,615:Processing A0A1W2PRG0 with model AF-A0A1W2PRG0-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,668:No transcript record found for A0A1W2PRG0 in gnomAD.
INFO:2025-10-30 14:27:02,668:Processing A0A1W2PRN1 with model AF-A0A1W2PRN1-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,694:No valid CDS found for A0A1W2PRN1
INFO:2025-10-30 14:27:02,694:Processing A0A1W2PRN6 with model AF-A0A1W2PRN6-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,736:No transcript record found for A0A1W2PRN6 in gnomAD.
INFO:2025-10-30 14:27:02,736:Processing A0A1W2PRP0 with model AF-A0A1W2PRP0-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,781:No transcript record found for A0A1W2PRP0 in gnomAD.
INFO:2025-10-30 14:27:02,781:Processing A0A1W2PRS3 with model AF-A0A1W2PRS3-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,826:No valid CDS found for A0A1W2PRS3
INFO:2025-10-30 14:27:02,826:Processing A0A1W2PRV1 with model AF-A0A1W2PRV1-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,875:No transcript record found for A0A1W2PRV1 in gnomAD.
INFO:2025-10-30 14:27:02,875:Processing A0A1W2PS18 with model AF-A0A1W2PS18-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,908:No transcript record found for A0A1W2PS18 in gnomAD.
INFO:2025-10-30 14:27:02,908:Processing A0A286YEU6 with model AF-A0A286YEU6-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,952:No transcript record found for A0A286YEU6 in gnomAD.
INFO:2025-10-30 14:27:02,953:Processing A0A286YEV6 with model AF-A0A286YEV6-F1-model_v4.pdb
ERROR:2025-10-30 14:27:02,982:No transcript record found for A0A286YEV6 in gnomAD.
INFO:2025-10-30 14:27:02,982:Processing A0A286YEX9 with model AF-A0A286YEX9-F1-model_v4.pdb
ERROR:2025-10-30 14:27:03,006:No valid CDS found for A0A286YEX9
INFO:2025-10-30 14:27:03,006:Processing A0A286YEY9 with model AF-A0A286YEY9-F1-model_v4.pdb
ERROR:2025-10-30 14:27:03,016:No transcript record found for A0A286YEY9 in gnomAD.
INFO:2025-10-30 14:27:03,016:Processing A0A286YF01 with model AF-A0A286YF01-F1-model_v4.pdb
ERROR:2025-10-30 14:27:03,045:No transcript record found for A0A286YF01 in gnomAD.
INFO:2025-10-30 14:27:03,045:Processing A0A286YF18 with model AF-A0A286YF18-F1-model_v4.pdb
ERROR:2025-10-30 14:27:03,082:No transcript record found for A0A286YF18 in gnomAD.
INFO:2025-10-30 14:27:03,082:Processing A0A286YF46 with model AF-A0A286YF46-F1-model_v4.pdb
ERROR:2025-10-30 14:27:03,108:No transcript record found for A0A286YF46 in gnomAD.
INFO:2025-10-30 14:27:03,108:Processing A0A286YF58 with model AF-A0A286YF58-F1-model_v4.pdb
ERROR:2025-10-30 14:27:03,180:No transcript record found for A0A286YF58 in gnomAD.
INFO:2025-10-30 14:27:03,180:Processing A0A286YF60 with model AF-A0A286YF60-F1-model_v4.pdb
ERROR:2025-10-30 14:27:03,210:No transcript record found for A0A286YF60 in gnomAD.
INFO:2025-10-30 14:27:03,210:Pipeline completed.
INFO:2025-10-30 14:27:03,210:no_enst_for_uniprot: 2
INFO:2025-10-30 14:27:03,210:no_valid_cds: 6
INFO:2025-10-30 14:27:03,210:no_variant_data: 42
INFO:2025-10-30 14:27:03,211:bad_structure: 0
INFO:2025-10-30 14:27:03,211:no_enst_mp: 0
