INFO:2025-10-30 14:25:04,008:Starting HSC computation pipeline...
INFO:2025-10-30 14:26:14,431:Processing A0A0A0MS01 with model AF-A0A0A0MS01-F1-model_v4.pdb
ERROR:2025-10-30 14:26:14,478:No valid CDS found for A0A0A0MS01
INFO:2025-10-30 14:26:14,479:Processing A0A0A0MS02 with model AF-A0A0A0MS02-F1-model_v4.pdb
ERROR:2025-10-30 14:26:14,525:No valid CDS found for A0A0A0MS02
INFO:2025-10-30 14:26:14,525:Processing A0A0A0MS03 with model AF-A0A0A0MS03-F1-model_v4.pdb
ERROR:2025-10-30 14:26:14,570:No valid CDS found for A0A0A0MS03
INFO:2025-10-30 14:26:14,570:Processing A0A0A0MS04 with model AF-A0A0A0MS04-F1-model_v4.pdb
ERROR:2025-10-30 14:26:14,618:No valid CDS found for A0A0A0MS04
INFO:2025-10-30 14:26:14,619:Processing A0A0A0MS05 with model AF-A0A0A0MS05-F1-model_v4.pdb
ERROR:2025-10-30 14:26:14,704:No valid CDS found for A0A0A0MS05
INFO:2025-10-30 14:26:14,704:Processing A0A0A0MS06 with model AF-A0A0A0MS06-F1-model_v4.pdb
ERROR:2025-10-30 14:26:14,995:No valid CDS found for A0A0A0MS06
INFO:2025-10-30 14:26:14,995:Processing A0A0A0MS14 with model AF-A0A0A0MS14-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,025:No valid CDS found for A0A0A0MS14
INFO:2025-10-30 14:26:15,025:Processing A0A0A0MS15 with model AF-A0A0A0MS15-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,055:No valid CDS found for A0A0A0MS15
INFO:2025-10-30 14:26:15,055:Processing A0A0A0MT36 with model AF-A0A0A0MT36-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,106:No valid CDS found for A0A0A0MT36
INFO:2025-10-30 14:26:15,106:Processing A0A0A0MT70 with model AF-A0A0A0MT70-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,132:No ENST transcript IDs were mapped to A0A0A0MT70
INFO:2025-10-30 14:26:15,133:Processing A0A0A0MT76 with model AF-A0A0A0MT76-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,165:No valid CDS found for A0A0A0MT76
INFO:2025-10-30 14:26:15,166:Processing A0A0A0MT82 with model AF-A0A0A0MT82-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,179:No valid CDS found for A0A0A0MT82
INFO:2025-10-30 14:26:15,180:Processing A0A0A0MT86 with model AF-A0A0A0MT86-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,205:No valid CDS found for A0A0A0MT86
INFO:2025-10-30 14:26:15,205:Processing A0A0A0MT87 with model AF-A0A0A0MT87-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,219:No ENST transcript IDs were mapped to A0A0A0MT87
INFO:2025-10-30 14:26:15,219:Processing A0A0A0MT93 with model AF-A0A0A0MT93-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,253:No valid CDS found for A0A0A0MT93
INFO:2025-10-30 14:26:15,253:Processing A0A0A0MT94 with model AF-A0A0A0MT94-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,260:No ENST transcript IDs were mapped to A0A0A0MT94
INFO:2025-10-30 14:26:15,260:Processing A0A0A0MT99 with model AF-A0A0A0MT99-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,274:No valid CDS found for A0A0A0MT99
INFO:2025-10-30 14:26:15,274:Processing A0A0A0MTA7 with model AF-A0A0A0MTA7-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,290:No valid CDS found for A0A0A0MTA7
INFO:2025-10-30 14:26:15,290:Processing A0A0A6YYC5 with model AF-A0A0A6YYC5-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,344:No valid CDS found for A0A0A6YYC5
INFO:2025-10-30 14:26:15,344:Processing A0A0A6YYD4 with model AF-A0A0A6YYD4-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,380:No valid CDS found for A0A0A6YYD4
INFO:2025-10-30 14:26:15,380:Processing A0A0A6YYG2 with model AF-A0A0A6YYG2-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,418:No valid CDS found for A0A0A6YYG2
INFO:2025-10-30 14:26:15,418:Processing A0A0A6YYG3 with model AF-A0A0A6YYG3-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,460:No valid CDS found for A0A0A6YYG3
INFO:2025-10-30 14:26:15,460:Processing A0A0A6YYJ7 with model AF-A0A0A6YYJ7-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,505:No valid CDS found for A0A0A6YYJ7
INFO:2025-10-30 14:26:15,505:Processing A0A0A6YYK1 with model AF-A0A0A6YYK1-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,547:No valid CDS found for A0A0A6YYK1
INFO:2025-10-30 14:26:15,547:Processing A0A0A6YYK4 with model AF-A0A0A6YYK4-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,596:No valid CDS found for A0A0A6YYK4
INFO:2025-10-30 14:26:15,596:Processing A0A0A6YYK6 with model AF-A0A0A6YYK6-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,624:No valid CDS found for A0A0A6YYK6
INFO:2025-10-30 14:26:15,625:Processing A0A0A6YYK7 with model AF-A0A0A6YYK7-F1-model_v4.pdb
ERROR:2025-10-30 14:26:15,672:No valid CDS found for A0A0A6YYK7
INFO:2025-10-30 14:26:15,673:Processing A0A0A6YYL3 with model AF-A0A0A6YYL3-F1-model_v4.pdb
INFO:2025-10-30 14:26:15,764:Computing HSC features for: A0A0A6YYL3, ENST00000439682, ../Ntranos_Rotation/ESM-SaProt/AF-A0A0A6YYL3-F1-model_v4.pdb.gz
ERROR:2025-10-30 14:26:15,961:Missing ENST record in counts: ENST00000439682
INFO:2025-10-30 14:26:15,961:Processing A0A0B4J1T7 with model AF-A0A0B4J1T7-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,012:No transcript record found for A0A0B4J1T7 in gnomAD.
INFO:2025-10-30 14:26:16,012:Processing A0A0B4J1U3 with model AF-A0A0B4J1U3-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,328:No valid CDS found for A0A0B4J1U3
INFO:2025-10-30 14:26:16,329:Processing A0A0B4J1U4 with model AF-A0A0B4J1U4-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,371:No valid CDS found for A0A0B4J1U4
INFO:2025-10-30 14:26:16,371:Processing A0A0B4J1U6 with model AF-A0A0B4J1U6-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,410:No valid CDS found for A0A0B4J1U6
INFO:2025-10-30 14:26:16,410:Processing A0A0B4J1U7 with model AF-A0A0B4J1U7-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,450:No valid CDS found for A0A0B4J1U7
INFO:2025-10-30 14:26:16,450:Processing A0A0B4J1V0 with model AF-A0A0B4J1V0-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,492:No valid CDS found for A0A0B4J1V0
INFO:2025-10-30 14:26:16,492:Processing A0A0B4J1V1 with model AF-A0A0B4J1V1-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,517:No valid CDS found for A0A0B4J1V1
INFO:2025-10-30 14:26:16,517:Processing A0A0B4J1V2 with model AF-A0A0B4J1V2-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,544:No valid CDS found for A0A0B4J1V2
INFO:2025-10-30 14:26:16,544:Processing A0A0B4J1V6 with model AF-A0A0B4J1V6-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,584:No valid CDS found for A0A0B4J1V6
INFO:2025-10-30 14:26:16,585:Processing A0A0B4J1V7 with model AF-A0A0B4J1V7-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,617:No valid CDS found for A0A0B4J1V7
INFO:2025-10-30 14:26:16,617:Processing A0A0B4J1W7 with model AF-A0A0B4J1W7-F1-model_v4.pdb
INFO:2025-10-30 14:26:16,680:Computing HSC features for: A0A0B4J1W7, ENST00000427999, ../Ntranos_Rotation/ESM-SaProt/AF-A0A0B4J1W7-F1-model_v4.pdb.gz
ERROR:2025-10-30 14:26:16,810:Missing ENST record in counts: ENST00000427999
INFO:2025-10-30 14:26:16,810:Processing A0A0B4J1X5 with model AF-A0A0B4J1X5-F1-model_v4.pdb
ERROR:2025-10-30 14:26:16,840:No valid CDS found for A0A0B4J1X5
INFO:2025-10-30 14:26:16,841:Pipeline completed.
INFO:2025-10-30 14:26:16,841:no_enst_for_uniprot: 6
INFO:2025-10-30 14:26:16,841:no_valid_cds: 39
INFO:2025-10-30 14:26:16,841:no_variant_data: 3
INFO:2025-10-30 14:26:16,841:bad_structure: 0
INFO:2025-10-30 14:26:16,841:no_enst_mp: 2
