INFO:2025-10-30 15:01:00,917:Starting HSC computation pipeline...
INFO:2025-10-30 15:07:13,039:Successfully computed HSC for P0DMV9.
INFO:2025-10-30 15:07:13,039:Processing P0DMW2 with model AF-P0DMW2-F1-model_v4.pdb
ERROR:2025-10-30 15:07:13,076:No transcript record found for P0DMW2 in gnomAD.
INFO:2025-10-30 15:07:13,077:Processing P0DMW3 with model AF-P0DMW3-F1-model_v4.pdb
ERROR:2025-10-30 15:07:13,151:No transcript record found for P0DMW3 in gnomAD.
INFO:2025-10-30 15:07:13,151:Processing P0DMW4 with model AF-P0DMW4-F1-model_v4.pdb
ERROR:2025-10-30 15:07:13,185:No transcript record found for P0DMW4 in gnomAD.
INFO:2025-10-30 15:07:13,186:Processing P0DMW5 with model AF-P0DMW5-F1-model_v4.pdb
ERROR:2025-10-30 15:07:13,216:No transcript record found for P0DMW5 in gnomAD.
INFO:2025-10-30 15:07:13,216:Processing P0DN24 with model AF-P0DN24-F1-model_v4.pdb
ERROR:2025-10-30 15:07:13,257:No ENST transcript IDs were mapped to P0DN24
INFO:2025-10-30 15:07:13,257:Processing P0DN25 with model AF-P0DN25-F1-model_v4.pdb
ERROR:2025-10-30 15:07:13,335:No transcript record found for P0DN25 in gnomAD.
INFO:2025-10-30 15:07:13,335:Processing P0DN26 with model AF-P0DN26-F1-model_v4.pdb
ERROR:2025-10-30 15:07:13,397:No transcript record found for P0DN26 in gnomAD.
INFO:2025-10-30 15:07:13,397:Processing P0DN37 with model AF-P0DN37-F1-model_v4.pdb
INFO:2025-10-30 15:07:13,870:Computing HSC features for: P0DN37, ENST00000419275, ../Ntranos_Rotation/ESM-SaProt/AF-P0DN37-F1-model_v4.pdb.gz
INFO:2025-10-30 15:07:35,158:Successfully computed HSC for P0DN37.
INFO:2025-10-30 15:07:35,158:Processing P0DN76 with model AF-P0DN76-F1-model_v4.pdb
ERROR:2025-10-30 15:07:35,229:No ENST transcript IDs were mapped to P0DN76
INFO:2025-10-30 15:07:35,229:Processing P0DN77 with model AF-P0DN77-F1-model_v4.pdb
INFO:2025-10-30 15:07:35,313:Computing HSC features for: P0DN77, ENST00000369929, ../Ntranos_Rotation/ESM-SaProt/AF-P0DN77-F1-model_v4.pdb.gz
ERROR:2025-10-30 15:07:35,454:Missing ENST record in counts: ENST00000369929
INFO:2025-10-30 15:07:35,454:Processing P0DN78 with model AF-P0DN78-F1-model_v4.pdb
ERROR:2025-10-30 15:07:35,718:No transcript record found for P0DN78 in gnomAD.
INFO:2025-10-30 15:07:35,718:Processing P0DN79 with model AF-P0DN79-F1-model_v4.pdb
ERROR:2025-10-30 15:07:35,843:No ENST transcript IDs were mapped to P0DN79
INFO:2025-10-30 15:07:35,843:Processing P0DN80 with model AF-P0DN80-F1-model_v4.pdb
ERROR:2025-10-30 15:07:35,919:No ENST transcript IDs were mapped to P0DN80
INFO:2025-10-30 15:07:35,919:Processing P0DN81 with model AF-P0DN81-F1-model_v4.pdb
ERROR:2025-10-30 15:07:36,003:No ENST transcript IDs were mapped to P0DN81
INFO:2025-10-30 15:07:36,004:Processing P0DN82 with model AF-P0DN82-F1-model_v4.pdb
ERROR:2025-10-30 15:07:36,087:No transcript record found for P0DN82 in gnomAD.
INFO:2025-10-30 15:07:36,087:Processing P0DN84 with model AF-P0DN84-F1-model_v4.pdb
ERROR:2025-10-30 15:07:36,146:No transcript record found for P0DN84 in gnomAD.
INFO:2025-10-30 15:07:36,146:Processing P0DN86 with model AF-P0DN86-F1-model_v4.pdb
INFO:2025-10-30 15:07:36,213:Computing HSC features for: P0DN86, ENST00000357383, ../Ntranos_Rotation/ESM-SaProt/AF-P0DN86-F1-model_v4.pdb.gz
INFO:2025-10-30 15:08:08,166:Successfully computed HSC for P0DN86.
INFO:2025-10-30 15:08:08,166:Processing P0DN87 with model AF-P0DN87-F1-model_v4.pdb
INFO:2025-10-30 15:08:08,222:Computing HSC features for: P0DN87, ENST00000596965, ../Ntranos_Rotation/ESM-SaProt/AF-P0DN87-F1-model_v4.pdb.gz
INFO:2025-10-30 15:08:39,742:Successfully computed HSC for P0DN87.
INFO:2025-10-30 15:08:39,743:Processing P0DO92 with model AF-P0DO92-F1-model_v4.pdb
ERROR:2025-10-30 15:08:39,787:No ENST transcript IDs were mapped to P0DO92
INFO:2025-10-30 15:08:39,787:Processing P0DO97 with model AF-P0DO97-F1-model_v4.pdb
ERROR:2025-10-30 15:08:39,914:No transcript record found for P0DO97 in gnomAD.
INFO:2025-10-30 15:08:39,914:Processing P0DOY2 with model AF-P0DOY2-F1-model_v4.pdb
ERROR:2025-10-30 15:08:39,952:No valid CDS found for P0DOY2
INFO:2025-10-30 15:08:39,952:Processing P0DOY3 with model AF-P0DOY3-F1-model_v4.pdb
ERROR:2025-10-30 15:08:39,989:No valid CDS found for P0DOY3
INFO:2025-10-30 15:08:39,989:Processing P0DP01 with model AF-P0DP01-F1-model_v4.pdb
ERROR:2025-10-30 15:08:40,142:No ENST transcript IDs were mapped to P0DP01
INFO:2025-10-30 15:08:40,142:Processing P0DP02 with model AF-P0DP02-F1-model_v4.pdb
ERROR:2025-10-30 15:08:40,394:No ENST transcript IDs were mapped to P0DP02
INFO:2025-10-30 15:08:40,394:Processing P0DP03 with model AF-P0DP03-F1-model_v4.pdb
ERROR:2025-10-30 15:08:40,434:No ENST transcript IDs were mapped to P0DP03
INFO:2025-10-30 15:08:40,434:Processing P0DP04 with model AF-P0DP04-F1-model_v4.pdb
ERROR:2025-10-30 15:08:40,476:No ENST transcript IDs were mapped to P0DP04
INFO:2025-10-30 15:08:40,477:Processing P0DP06 with model AF-P0DP06-F1-model_v4.pdb
ERROR:2025-10-30 15:08:40,513:No ENST transcript IDs were mapped to P0DP06
INFO:2025-10-30 15:08:40,513:Processing P0DP07 with model AF-P0DP07-F1-model_v4.pdb
ERROR:2025-10-30 15:08:40,556:No ENST transcript IDs were mapped to P0DP07
INFO:2025-10-30 15:08:40,556:Pipeline completed.
INFO:2025-10-30 15:08:40,556:no_enst_for_uniprot: 16
INFO:2025-10-30 15:08:40,556:no_valid_cds: 2
INFO:2025-10-30 15:08:40,557:no_variant_data: 22
INFO:2025-10-30 15:08:40,557:bad_structure: 0
INFO:2025-10-30 15:08:40,557:no_enst_mp: 2
